주요 품목 가격
1/15
품  목,단  위,등급,금일가격(A),전일가격(B),전년가격(C),전일 대비,전년 대비
2013.08.11,2013.08.10,2012.08.10,등 락,A/B(%),등 락,A/C(%)
감귤 하우스,3키로상자,특,0,"23,588","26,802",,0,,0
감귤 하우스,3키로상자,상,0,"22,849","21,792",,0,,0
감귤 하우스,3키로상자,중,0,"21,116","17,613",,0,,0
감귤 하우스,3키로상자,하,0,"15,639","12,932",,0,,0
감귤 하우스,5키로상자,특,0,"35,000","30,000",,0,,0
감귤 하우스,5키로상자,상,0,"33,337","26,602",,0,,0
감귤 하우스,5키로상자,중,0,"29,519","19,929",,0,,0
감귤 하우스,5키로상자,하,0,"15,254","12,467",,0,,0
밤,40키로마대,상,0,"150,000","220,000",,0,,0
홍자두,10키로상자,특,0,"64,889","32,500",,0,,0
홍자두,10키로상자,상,0,"55,667","28,396",,0,,0
홍자두,10키로상자,중,0,"45,419","21,367",,0,,0
홍자두,10키로상자,하,0,"30,454","14,268",,0,,0
자두 후무사,10키로상자,특,0,"77,095","60,676",,0,,0
자두 후무사,10키로상자,상,0,"63,972","48,586",,0,,0
자두 후무사,10키로상자,중,0,"42,707","35,964",,0,,0
자두 후무사,10키로상자,하,0,"19,182","23,544",,0,,0
대추,14키로상자,상,0,"160,000","180,000",,0,,0
호두,1키로,상,0,"16,500","25,000",,0,,0
잣 수입,1키로,상,0,"34,500","48,500",,0,,0
참다래 수입,10키로상자,특,0,"43,150","46,500",,0,,0
참다래 수입,10키로상자,상,0,"25,321","29,000",,0,,0
참다래 수입,10키로상자,중,0,"14,913","10,250",,0,,0
참다래 수입,10키로상자,하,0,"13,000","5,250",,0,,0
참다래 수입,3.5키로상자,상,0,"9,083","6,700",,0,,0
바나나 수입,13키로상자,특,0,"24,254","18,000",,0,,0
바나나 수입,13키로상자,상,0,"20,168","14,000",,0,,0
서울시농수산식품공사,2013년08월11일 일 03시49분57초 오후
주요 품목 가격
15/15
품  목,단  위,등급,금일가격(A),전일가격(B),전년가격(C),전일 대비,전년 대비
2013.08.11,2013.08.10,2012.08.10,등 락,A/B(%),등 락,A/C(%)
바나나 수입,13키로상자,중,0,"15,876","10,000",,0,,0
바나나 수입,13키로상자,하,0,"10,700","5,000",,0,,0
파인애플 수입,12키로상자,특,0,"22,121","17,910",,0,,0
파인애플 수입,12키로상자,상,0,"21,963","13,910",,0,,0
파인애플 수입,12키로상자,중,0,"19,445","7,500",,0,,0
파인애플 수입,12키로상자,하,0,"11,903",0,,0,,0
레몬 수입,18키로상자,상,0,"50,932","37,500",,0,,0
체리 수입,5키로상자,특,0,0,"45,000",,0,,0
체리 수입,5키로상자,상,0,0,"42,500",,0,,0
체리 수입,5키로상자,중,0,0,"41,000",,0,,0
체리 수입,5키로상자,하,0,0,"20,500",,0,,0
오렌지 네블 수입,18키로상자,특,0,"45,142","30,000",,0,,0
오렌지 네블 수입,18키로상자,상,0,"42,976","29,000",,0,,0
오렌지 네블 수입,18키로상자,중,0,"36,419","17,000",,0,,0
오렌지 네블 수입,18키로상자,하,0,"24,763","6,000",,0,,0
오렌지 발렌샤 수입,18키로상자,특,0,"45,000","32,000",,0,,0
오렌지 발렌샤 수입,18키로상자,상,0,"42,464","28,000",,0,,0
오렌지 발렌샤 수입,18키로상자,중,0,"35,928","15,500",,0,,0
오렌지 발렌샤 수입,18키로상자,하,0,"23,710","3,000",,0,,0
망고 수입,5키로상자,특,0,"36,556",0,,0,,0
망고 수입,5키로상자,상,0,"29,415","29,000",,0,,0
아보카도 수입,10키로상자,상,0,"67,200",0,,0,,0
서울시농수산식품공사,2013년08월11일 일 03시49분57초 오후
